Node Type,Node,Node Interface,Peer Type,Peer Node,Peer Interface,Node Interface Enabled
media_leaf,C160064-016B201A,Ethernet8/5,server,PLT_16MFL_003__NEUTRIK_NO4FDW_A,3,True
media_leaf,C160064-016B201A,Ethernet8/5/1,network_port,,,True
media_leaf,C160064-016B201A,Ethernet8/6,server,PLT_16MFL_003__NEUTRIK_NO4FDW_A,4,True
media_leaf,C160064-016B201A,Ethernet8/6/1,network_port,,,True
media_leaf,C160064-016B201A,Ethernet8/7,server,ACONV_16MFL_001_DirectOut_PRODIGY_RAV.SRC.IO,8,True
media_leaf,C160064-016B201A,Ethernet8/7/1,network_port,,,True
media_leaf,C160064-016B201A,Ethernet8/8/1,network_port,,,True
media_leaf,C160064-016B201A,Ethernet8/9/1,network_port,,,True
media_leaf,C160064-016B201A,Ethernet8/10/1,network_port,,,True
media_leaf,C160064-016B201A,Ethernet8/11/1,network_port,,,True
media_leaf,C160064-016B201A,Ethernet8/12/1,network_port,,,True
media_leaf,C160064-016B201A,Ethernet8/13/1,network_port,,,True
media_leaf,C160064-016B201A,Ethernet8/14/1,network_port,,,True
media_leaf,C160064-016B201A,Ethernet8/15/1,network_port,,,True
media_leaf,C160064-016B201A,Ethernet8/16/1,network_port,,,True
media_leaf,C160064-016B201A,Ethernet9/1,server,PLT_16PRR_001__NEUTRIK_NO4FDW_A,3,True
media_leaf,C160064-016B201A,Ethernet9/1/1,network_port,,,True
media_leaf,C160064-016B201A,Ethernet9/2,server,PLT_16PRR_001__NEUTRIK_NO4FDW_A,4,True
media_leaf,C160064-016B201A,Ethernet9/2/1,network_port,,,True
media_leaf,C160064-016B201A,Ethernet9/3,server,PLT_16PRR_002__NEUTRIK_NO4FDW_A,3,True
media_leaf,C160064-016B201A,Ethernet9/3/1,network_port,,,True
media_leaf,C160064-016B201A,Ethernet9/4,server,PLT_16PRR_002__NEUTRIK_NO4FDW_A,4,True
media_leaf,C160064-016B201A,Ethernet9/4/1,network_port,,,True
media_leaf,C160064-016B201A,Ethernet9/5,server,PLT_16PRR_003__NEUTRIK_NO4FDW_A,3,True
media_leaf,C160064-016B201A,Ethernet9/5/1,network_port,,,True
media_leaf,C160064-016B201A,Ethernet9/6,server,PLT_16PRR_003__NEUTRIK_NO4FDW_A,4,True
media_leaf,C160064-016B201A,Ethernet9/6/1,network_port,,,True
media_leaf,C160064-016B201A,Ethernet9/7,server,PLT_16PRR_004__NEUTRIK_NO4FDW_A,3,True
media_leaf,C160064-016B201A,Ethernet9/7/1,network_port,,,True
media_leaf,C160064-016B201A,Ethernet9/8,server,PLT_16PRR_004__NEUTRIK_NO4FDW_A,4,True
media_leaf,C160064-016B201A,Ethernet9/8/1,network_port,,,True
media_leaf,C160064-016B201A,Ethernet9/9,server,PLT_16PRR_005__NEUTRIK_NO4FDW_A,3,True
media_leaf,C160064-016B201A,Ethernet9/9/1,network_port,,,True
media_leaf,C160064-016B201A,Ethernet9/10,server,PLT_16PRR_005__NEUTRIK_NO4FDW_A,4,True
media_leaf,C160064-016B201A,Ethernet9/10/1,network_port,,,True
media_leaf,C160064-016B201A,Ethernet9/11,server,PLT_16PRR_006__NEUTRIK_NO4FDW_A,3,True
media_leaf,C160064-016B201A,Ethernet9/11/1,network_port,,,True
media_leaf,C160064-016B201A,Ethernet9/12,server,PLT_16PRR_006__NEUTRIK_NO4FDW_A,4,True
media_leaf,C160064-016B201A,Ethernet9/12/1,network_port,,,True
media_leaf,C160064-016B201A,Ethernet9/13,server,PLT_16PRR_007__NEUTRIK_NO4FDW_A,3,True
media_leaf,C160064-016B201A,Ethernet9/13/1,network_port,,,True
media_leaf,C160064-016B201A,Ethernet9/14,server,PLT_16PRR_007__NEUTRIK_NO4FDW_A,4,True
media_leaf,C160064-016B201A,Ethernet9/14/1,network_port,,,True
media_leaf,C160064-016B201A,Ethernet9/15,server,PLT_16PRR_007__NEUTRIK_NO4FDW_A,3,True
media_leaf,C160064-016B201A,Ethernet9/15/1,network_port,,,True
media_leaf,C160064-016B201A,Ethernet9/16,server,PLT_16PRR_007__NEUTRIK_NO4FDW_A,4,True
media_leaf,C160064-016B201A,Ethernet9/16/1,network_port,,,True
media_leaf,C160064-016B201A,Ethernet10/1/1,network_port,,,True
media_leaf,C160064-016B201A,Ethernet10/2/1,network_port,,,True
media_leaf,C160064-016B201A,Ethernet10/3/1,network_port,,,True
media_leaf,C160064-016B201A,Ethernet10/4/1,network_port,,,True
media_leaf,C160064-016B201A,Ethernet10/5/1,network_port,,,True
media_leaf,C160064-016B201A,Ethernet10/6/1,network_port,,,True
media_leaf,C160064-016B201A,Ethernet10/7/1,network_port,,,True
media_leaf,C160064-016B201A,Ethernet10/8/1,network_port,,,True
media_leaf,C160064-016B201A,Ethernet10/9/1,network_port,,,True
media_leaf,C160064-016B201A,Ethernet10/10/1,network_port,,,True
media_leaf,C160064-016B201A,Ethernet10/11/1,network_port,,,True
media_leaf,C160064-016B201A,Ethernet10/12/1,network_port,,,True
media_leaf,C160064-016B201A,Ethernet10/13/1,network_port,,,True
media_leaf,C160064-016B201A,Ethernet10/14/1,network_port,,,True
media_leaf,C160064-016B201A,Ethernet10/15/1,network_port,,,True
media_leaf,C160064-016B201A,Ethernet10/16/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet2/1/1,network_port,C160064-037B200A,Ethernet6/14/1,True
media_leaf,C160064-016B202A,Ethernet2/2/1,network_port,C160064-037B200A,Ethernet7/14/1,True
media_leaf,C160064-016B202A,Ethernet2/3/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet2/4/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet3/1/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet3/2/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet3/3/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet3/4/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet4/1,server,LED_16LMP_005_MEGAPIXEL_HELIOS,2,True
media_leaf,C160064-016B202A,Ethernet4/1/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet4/2,server,LED_16LMP_006_MEGAPIXEL_HELIOS,2,True
media_leaf,C160064-016B202A,Ethernet4/2/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet4/3,server,LED_16LMP_007_MEGAPIXEL_HELIOS,2,True
media_leaf,C160064-016B202A,Ethernet4/3/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet4/4,server,LED_16LMP_008_MEGAPIXEL_HELIOS,2,True
media_leaf,C160064-016B202A,Ethernet4/4/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet4/5,server,LED_16PRR_002_MEGAPIXEL_HELIOS,2,True
media_leaf,C160064-016B202A,Ethernet4/5/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet4/6/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet4/7/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet4/8/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet4/9/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet4/10/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet4/11/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet4/12/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet4/13/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet4/14/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet4/15/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet4/16/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet5/1/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet5/2/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet5/3/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet5/4/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet5/5/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet5/6/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet5/7/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet5/8/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet5/9/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet5/10/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet5/11/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet5/12/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet5/13/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet5/14/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet5/15/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet5/16/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet6/1,server,PLT_16MFM_001_NEUTRIK_NO4FDW_A,3,True
media_leaf,C160064-016B202A,Ethernet6/1/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet6/2,server,PLT_16MFM_001_NEUTRIK_NO4FDW_A,4,True
media_leaf,C160064-016B202A,Ethernet6/2/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet6/3,server,PLT_16MFM_002_NEUTRIK_NO4FDW_A,3,True
media_leaf,C160064-016B202A,Ethernet6/3/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet6/4,server,PLT_16MFM_002_NEUTRIK_NO4FDW_A,4,True
media_leaf,C160064-016B202A,Ethernet6/4/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet6/5,server,PLT_16MFM_003_NEUTRIK_NO4FDW_A,3,True
media_leaf,C160064-016B202A,Ethernet6/5/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet6/6,server,PLT_16MFM_003_NEUTRIK_NO4FDW_A,4,True
media_leaf,C160064-016B202A,Ethernet6/6/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet6/7,server,ACONV_16MFM_001_DirectOut_PRODIGY_RAV.SRC.IO,8,True
media_leaf,C160064-016B202A,Ethernet6/7/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet6/8/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet6/9/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet6/10/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet6/11/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet6/12/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet6/13/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet6/14/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet6/15/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet6/16/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet7/1,server,PLT_16LMP_001_NEUTRIK__NO4FDW_A,3,True
media_leaf,C160064-016B202A,Ethernet7/1/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet7/2,server,PLT_16LMP_001_NEUTRIK__NO4FDW_A,4,True
media_leaf,C160064-016B202A,Ethernet7/2/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet7/3,server,PLT_16LMP_002_NEUTRIK__NO4FDW_A,3,True
media_leaf,C160064-016B202A,Ethernet7/3/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet7/4,server,PLT_16LMP_002_NEUTRIK__NO4FDW_A,4,True
media_leaf,C160064-016B202A,Ethernet7/4/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet7/5,server,PLT_16LMP_003_NEUTRIK__NO4FDW_A,4,True
media_leaf,C160064-016B202A,Ethernet7/5/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet7/6,server,PLT_16LMP_003_NEUTRIK__NO4FDW_A,5,True
media_leaf,C160064-016B202A,Ethernet7/6/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet7/7,server,PLT_16LMP_004_NEUTRIK__NO4FDW_A,3,True
media_leaf,C160064-016B202A,Ethernet7/7/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet7/8,server,PLT_16LMP_004_NEUTRIK__NO4FDW_A,4,True
media_leaf,C160064-016B202A,Ethernet7/8/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet7/9,server,PLT_16LMP_005_NEUTRIK__NO4FDW_A,4,True
media_leaf,C160064-016B202A,Ethernet7/9/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet7/10,server,PLT_16LMP_005_NEUTRIK__NO4FDW_A,5,True
media_leaf,C160064-016B202A,Ethernet7/10/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet7/11,server,PLT_16LMP_006_NEUTRIK__NO4FDW_A,3,True
media_leaf,C160064-016B202A,Ethernet7/11/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet7/12,server,PLT_16LMP_006_NEUTRIK__NO4FDW_A,4,True
media_leaf,C160064-016B202A,Ethernet7/12/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet7/13,server,PLT_16LMP_007_NEUTRIK__NO4FDW_A,3,True
media_leaf,C160064-016B202A,Ethernet7/13/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet7/14,server,PLT_16LMP_007_NEUTRIK__NO4FDW_A,4,True
media_leaf,C160064-016B202A,Ethernet7/14/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet7/15,server,PLT_16LMP_008_NEUTRIK__NO4FDW_A,3,True
media_leaf,C160064-016B202A,Ethernet7/15/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet7/16,server,PLT_16LMP_008_NEUTRIK__NO4FDW_A,4,True
media_leaf,C160064-016B202A,Ethernet7/16/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet8/1,server,PLT_16LMP_009_NEUTRIK__NO4FDW_A,3,True
media_leaf,C160064-016B202A,Ethernet8/1/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet8/2,server,PLT_16LMP_009_NEUTRIK__NO4FDW_A,4,True
media_leaf,C160064-016B202A,Ethernet8/2/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet8/3,server,VENC_16LMP_001_RIEDEL_MN_FUSION_6_B,2,True
media_leaf,C160064-016B202A,Ethernet8/3/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet8/4,server,VENC_16LMP_002_RIEDEL_MN_FUSION_6_B,2,True
media_leaf,C160064-016B202A,Ethernet8/4/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet8/5,server,VENC_16LMP_003_RIEDEL_MN_FUSION_6_B,2,True
media_leaf,C160064-016B202A,Ethernet8/5/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet8/6,server,VENC_16LMP_004_RIEDEL_MN_FUSION_6_B,2,True
media_leaf,C160064-016B202A,Ethernet8/6/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet8/7,server,VENC_16LMP_005_RIEDEL_MN_FUSION_6_B,2,True
media_leaf,C160064-016B202A,Ethernet8/7/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet8/8,server,VENC_16LMP_006_RIEDEL_MN_FUSION_6_B,2,True
media_leaf,C160064-016B202A,Ethernet8/8/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet8/9,server,VENC_16LMP_007_RIEDEL_MN_FUSION_6_B,2,True
media_leaf,C160064-016B202A,Ethernet8/9/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet8/10,server,VDEC_16LMP_001_MATROX_CIP_DSH,SFP2,True
media_leaf,C160064-016B202A,Ethernet8/10/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet8/11,server,VDEC_16LMP_002_MATROX_CIP_DSH,SFP2,True
media_leaf,C160064-016B202A,Ethernet8/11/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet8/12,server,VDEC_16LMP_003_MATROX_CIP_DSH,SFP2,True
media_leaf,C160064-016B202A,Ethernet8/12/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet8/13,server,VDEC_16LMP_004_MATROX_CIP_DSH,SFP2,True
media_leaf,C160064-016B202A,Ethernet8/13/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet8/14,server,VDEC_16LMP_005_MATROX_CIP_DSH,SFP2,True
media_leaf,C160064-016B202A,Ethernet8/14/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet8/15,server,VDEC_16LMP_006_MATROX_CIP_DSH,SFP2,True
media_leaf,C160064-016B202A,Ethernet8/15/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet8/16,server,VDEC_16LMP_007_MATROX_CIP_DSH,SFP2,True
media_leaf,C160064-016B202A,Ethernet8/16/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet9/1/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet9/2/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet9/3/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet9/4/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet9/5/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet9/6/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet9/7/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet9/8/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet9/9/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet9/10,server,ACONV_16LMP_001_DirectOut_PRODIGY_RAV.SRC.IO,6,True
media_leaf,C160064-016B202A,Ethernet9/10/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet9/11/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet9/12/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet9/13/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet9/14/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet9/15/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet9/16/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet10/1/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet10/2/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet10/3/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet10/4/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet10/5/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet10/6/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet10/7/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet10/8/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet10/9/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet10/10/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet10/11/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet10/12/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet10/13/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet10/14/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet10/15/1,network_port,,,True
media_leaf,C160064-016B202A,Ethernet10/16/1,network_port,,,True
media_leaf,C160064-017B101A,Ethernet1,network_port,,,True
media_leaf,C160064-017B101A,Ethernet2,network_port,,,True
media_leaf,C160064-017B101A,Ethernet3,network_port,,,True
media_leaf,C160064-017B101A,Ethernet4,network_port,,,True
media_leaf,C160064-017B101A,Ethernet5,network_port,,,True
media_leaf,C160064-017B101A,Ethernet6,network_port,,,True
media_leaf,C160064-017B101A,Ethernet7,network_port,,,True
media_leaf,C160064-017B101A,Ethernet8,network_port,,,True
media_leaf,C160064-017B101A,Ethernet9,network_port,,,True
media_leaf,C160064-017B101A,Ethernet10,network_port,,,True
media_leaf,C160064-017B101A,Ethernet11,network_port,,,True
media_leaf,C160064-017B101A,Ethernet12,network_port,,,True
media_leaf,C160064-017B101A,Ethernet13,network_port,,,True
media_leaf,C160064-017B101A,Ethernet14,network_port,,,True
media_leaf,C160064-017B101A,Ethernet15,network_port,,,True
media_leaf,C160064-017B101A,Ethernet16,network_port,,,True
media_leaf,C160064-017B101A,Ethernet17,network_port,,,True
media_leaf,C160064-017B101A,Ethernet18,network_port,,,True
media_leaf,C160064-017B101A,Ethernet19,network_port,,,True
media_leaf,C160064-017B101A,Ethernet20,network_port,,,True
media_leaf,C160064-017B101A,Ethernet21,network_port,,,True
media_leaf,C160064-017B101A,Ethernet22,network_port,,,True
media_leaf,C160064-017B101A,Ethernet23,network_port,,,True
media_leaf,C160064-017B101A,Ethernet24,network_port,,,True
media_leaf,C160064-017B101A,Ethernet25,network_port,,,True
media_leaf,C160064-017B101A,Ethernet26,network_port,,,True
media_leaf,C160064-017B101A,Ethernet27,network_port,,,True
media_leaf,C160064-017B101A,Ethernet28,network_port,,,True
media_leaf,C160064-017B101A,Ethernet29,network_port,,,True
media_leaf,C160064-017B101A,Ethernet30,network_port,,,True
media_leaf,C160064-017B101A,Ethernet31,network_port,,,True
media_leaf,C160064-017B101A,Ethernet32,network_port,,,True
media_leaf,C160064-017B101A,Ethernet33,network_port,,,True
media_leaf,C160064-017B101A,Ethernet34,network_port,,,True
media_leaf,C160064-017B101A,Ethernet35,network_port,,,True
media_leaf,C160064-017B101A,Ethernet36,network_port,,,True
media_leaf,C160064-017B101A,Ethernet37,network_port,,,True
media_leaf,C160064-017B101A,Ethernet38,network_port,,,True
media_leaf,C160064-017B101A,Ethernet39,network_port,,,True
media_leaf,C160064-017B101A,Ethernet40,network_port,,,True
media_leaf,C160064-017B101A,Ethernet41,network_port,,,True
media_leaf,C160064-017B101A,Ethernet42,network_port,,,True
media_leaf,C160064-017B101A,Ethernet43,network_port,,,True
media_leaf,C160064-017B101A,Ethernet44,network_port,,,True
media_leaf,C160064-017B101A,Ethernet45,network_port,,,True
media_leaf,C160064-017B101A,Ethernet46,network_port,,,True
media_leaf,C160064-017B101A,Ethernet47,network_port,,,True
media_leaf,C160064-017B101A,Ethernet48,network_port,,,True
media_leaf,C160064-017B101A,Ethernet49/1,network_port,,,True
media_leaf,C160064-017B101A,Ethernet50/1,network_port,,,True
media_leaf,C160064-017B101A,Ethernet51/1,network_port,,,True
media_leaf,C160064-017B101A,Ethernet52/1,network_port,,,True
media_leaf,C160064-017B101A,Ethernet53/1,network_port,,,True
media_leaf,C160064-017B101A,Ethernet54/1,network_port,C160064-037B100A,Ethernet4/36/2,True
media_leaf,C160064-017B101A,Ethernet55/1,network_port,C160064-037B100A,Ethernet5/36/2,True
media_leaf,C160064-017B101A,Ethernet56/1,network_port,,,True
media_leaf,C160064-017B201A,Ethernet1,network_port,,,True
media_leaf,C160064-017B201A,Ethernet2,network_port,,,True
media_leaf,C160064-017B201A,Ethernet3,network_port,,,True
media_leaf,C160064-017B201A,Ethernet4,network_port,,,True
media_leaf,C160064-017B201A,Ethernet5,network_port,,,True
media_leaf,C160064-017B201A,Ethernet6,network_port,,,True
media_leaf,C160064-017B201A,Ethernet7,network_port,,,True
media_leaf,C160064-017B201A,Ethernet8,network_port,,,True
media_leaf,C160064-017B201A,Ethernet9,network_port,,,True
media_leaf,C160064-017B201A,Ethernet10,network_port,,,True
media_leaf,C160064-017B201A,Ethernet11,network_port,,,True
media_leaf,C160064-017B201A,Ethernet12,network_port,,,True
media_leaf,C160064-017B201A,Ethernet13,network_port,,,True
media_leaf,C160064-017B201A,Ethernet14,network_port,,,True
media_leaf,C160064-017B201A,Ethernet15,network_port,,,True
media_leaf,C160064-017B201A,Ethernet16,network_port,,,True
media_leaf,C160064-017B201A,Ethernet17,network_port,,,True
media_leaf,C160064-017B201A,Ethernet18,network_port,,,True
media_leaf,C160064-017B201A,Ethernet19,network_port,,,True
media_leaf,C160064-017B201A,Ethernet20,network_port,,,True
media_leaf,C160064-017B201A,Ethernet21,network_port,,,True
media_leaf,C160064-017B201A,Ethernet22,network_port,,,True
media_leaf,C160064-017B201A,Ethernet23,network_port,,,True
media_leaf,C160064-017B201A,Ethernet24,network_port,,,True
media_leaf,C160064-017B201A,Ethernet25,network_port,,,True
media_leaf,C160064-017B201A,Ethernet26,network_port,,,True
media_leaf,C160064-017B201A,Ethernet27,network_port,,,True
media_leaf,C160064-017B201A,Ethernet28,network_port,,,True
media_leaf,C160064-017B201A,Ethernet29,network_port,,,True
media_leaf,C160064-017B201A,Ethernet30,network_port,,,True
media_leaf,C160064-017B201A,Ethernet31,network_port,,,True
media_leaf,C160064-017B201A,Ethernet32,network_port,,,True
media_leaf,C160064-017B201A,Ethernet33,network_port,,,True
media_leaf,C160064-017B201A,Ethernet34,network_port,,,True
media_leaf,C160064-017B201A,Ethernet35,network_port,,,True
media_leaf,C160064-017B201A,Ethernet36,network_port,,,True
